url,region,condition,rooms,rent,year_construction,space,cold_rent,utilities,heating_costs,security_deposit,parking_space,renovated_date,property_condition,furnishing,heating_type,energy_sources,energy_certificate,type_of_certificate,energy_requirement,efficiency_class,tags
https://www.immobilienscout24.de/expose/114066294,Charlottenburg,first_time_use,2,1520,2020,98.72,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/111433208,Wilmersdorf,refurbished,1,1025,1959,37,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/79469490,Mitte,mint_condition,2,1790,2013,30,1.99€,+0€,in,,350€,,Mint Condition,Gehobene Qualität,Central Heating,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116676752,Mitte,no_information,4,1960,2011,116.21,1.68€,+174€,+104€,5000,119€,,,Gehobene Qualität,Central Heating,KWK fossil Energieausweis liegt vor,liegt vor,Bedarfsausweis,"42,6 kWh/(m²*a)",,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116255136,Tiergarten,no_information,3,1610,2018,83,,,,,,,,,Underfloor Heating,Fernwärme,,Bedarfsausweis,53 kWh/(m²*a),B,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/79469592,Mitte,mint_condition,1,1690,2013,25,1.69€,+0€,in,1690,350€,,Mint Condition,Gehobene Qualität,Underfloor Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"101,19 kWh/(m²*a)",,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116240173,Charlottenburg,modernized,2,794,1889,40.2,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/79469862,Mitte,mint_condition,2,1790,2013,34,1.79€,+0€,inkl.,1790,350€,,Mint Condition,Gehobene Qualität,Underfloor Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"101,19 kWh/(m²*a)",,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/115472785,Mitte,mint_condition,3,3228.25,2015,142.1,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/115904979,Wilmersdorf,first_time_use,3.5,2862,2020,106,2.65€,+212€,nicht,ja,150€,2020,New,Luxus Energieausweis liegt zur Besichtigung vor,,,liegt zur Besichtigung vor,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/79468594,Mitte,mint_condition,4,3390,2013,55,3.39€,+0€,inkl.,2990,350€,,Mint Condition,Gehobene Qualität,Underfloor Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"101,19 kWh/(m²*a)",,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/79469157,Mitte,mint_condition,1.5,1490,2013,21,1.49€,+0€,inkl.,1490,350€,,Mint Condition,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"101,19 kWh/(m²*a)",,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116697084,Wedding,no_information,2,383.46,1890,48.23,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/58153735,Charlottenburg,fully_renovated,2,872.07,1973,61.71,"602,07€",+270€,in,3,100€,,Completely Renovated,,Central Heating,Gas Energieausweis liegt vor,liegt vor,Verbrauchsausweis End­energie­verbrauch 215 kWh/(m²*a),,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/115335760,Neukölln,no_information,2,900,1900,33.75,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114570398,Prenzlauer,mint_condition,3,3732.64,2019,182,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114964676,Wilmersdorf,first_time_use_after_refurbishment,7,4288,1900,202,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114627999,Prenzlauer,mint_condition,3,3251.66,2019,151,"2.873,56€","+378,10€",nicht,,,,Mint Condition,,Floor Heating,,liegt vor,Bedarfsausweis,79 kWh/(m²*a),C,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114942613,Tiergarten,mint_condition,3,4500,1887,230,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114570400,Prenzlauer,mint_condition,2.5,2237.78,2019,109,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114041689,Mitte,no_information,3,2000,2003,98,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114570388,Prenzlauer,mint_condition,4,3362.41,2019,164,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114570399,Prenzlauer,mint_condition,4,3664.25,2019,170,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114024896,Neukölln,mint_condition,3,2080,2019,95,,,,,,,Mint Condition,,Underfloor Heating,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114734492,Tiergarten,mint_condition,3,2227,1998,105.97,1.75€,+477€,in,,,2017,Mint Condition,,Central Heating,,liegt vor,"Verbrauchsausweis End­energie­verbrauch 219,5 kWh/(m²*a)",,G,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114024894,Neukölln,no_information,2,1750,2019,80,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/115240250,Mitte,mint_condition,3,2879,1999,167,2.30€,+579€,in,"6.900,00",150€,,Mint Condition,,Central Heating,Fernwärme Energieausweis liegt vor,liegt vor,Verbrauchsausweis End­energie­verbrauch 53 kWh/(m²*a),,B,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/115401398,Kreuzberg,mint_condition,3,3780,1904,207,3.32€,+460€,nicht,"9.960,00",,2019,Mint Condition,,Central Heating,Gas Energieausweis liegt vor,liegt vor,Verbrauchsausweis End­energie­verbrauch 113 kWh/(m²*a),,D,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/110906671,Mitte,no_information,2,2320,2005,95,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116648458,Köpenick,modernized,3,1318,1992,105.76,1.05€,+265€,in,"3159,00",60€,,Modernized,,Central Heating,Gas Energieausweis liegt vor,liegt vor,"Verbrauchsausweis End­energie­verbrauch 104,67 kWh/(m²*a)",,D,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/112028941,Charlottenburg,well_kept,2.5,1209,1905,81,1.05€,+160€,inkl.,3,,,Groomed,Normale Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Verbrauchsausweis End­energie­verbrauch 132 kWh/(m²*a),,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/113946877,Wilmersdorf,first_time_use_after_refurbishment,1,990,1900,35,875€,+65€,+50€,3,,2019,After Renovation,Gehobene Qualität,Central Heating,Öl Energieausweis liegt vor,liegt vor,Verbrauchsausweis Energie­ver­brauchs­kennwert 163 kWh/(m²*a),,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114024892,Mitte,mint_condition,4,4475,2006,209,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/101773333,Mitte,mint_condition,1,1850,2009,109,1.45€,+400€,in,"4.350,00",,,Mint Condition,,Central Heating,Fernwärme Energieausweis laut Gesetz nicht erforderlich,laut Gesetz nicht erforderlich,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/113156672,Prenzlauer,mint_condition,5,5930,2005,324,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/110760076,Tiergarten,first_time_use,3.5,2076.38,2018,90.06,"1.761,17€","+315,21€",in,3,120€,,New,Gehobene Qualität,Underfloor Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"61,9 kWh/(m²*a)",B,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/108003407,Charlottenburg,first_time_use,4,1820,1919,91,1.67€,+150€,nicht,5010,,2018,New,Luxus,Gas Heating,Gas Energieausweis liegt vor,liegt vor,Bedarfsausweis,"128,1 kWh/(m²*a)",,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/110760507,Tiergarten,first_time_use,2,1499,2018,66.4,"1.266,60€","+232,40€",in,3,120€,,New,Gehobene Qualität,Underfloor Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,61 kWh/(m²*a),B,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/113667282,Wilmersdorf,no_information,2,1609.64,1900,99.63,"1.444,64€",+165€,nicht,"4333,90",,,,,Floor Heating,Gas Energieausweis liegt zur Besichtigung vor,liegt zur Besichtigung vor,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/113946639,Wilmersdorf,first_time_use_after_refurbishment,1,1550,1959,55,1.39€,+90€,+70€,3,,2019,After Renovation,Gehobene Qualität,Central Heating,Öl Energieausweis liegt vor,liegt vor,Verbrauchsausweis Energie­ver­brauchs­kennwert 163 kWh/(m²*a),,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116456251,Tiergarten,no_information,2,1215,1900,67,1.00€,+110€,nicht,3000,,,,,Floor Heating,Gas Energieausweis liegt vor,liegt vor,"Verbrauchsausweis End­energie­verbrauch 128,1 kWh/(m²*a)",,D,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/113122443,Neukölln,no_information,2,1320,1887,55,,,,,,2019,,,Underfloor Heating,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116452642,Köpenick,modernized,2,836,1995,83.05,671€,+165€,in,"2.013,00",,,Modernized,,Central Heating,Gas Energieausweis liegt vor,liegt vor,"Verbrauchsausweis End­energie­verbrauch 104,67 kWh/(m²*a)",,D,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116459265,Wilmersdorf,first_time_use,2,1455,2018,61.41,,,,,,2020,New,Luxus,District Heating,Erdwärme Energieausweis liegt vor,liegt vor,Verbrauchsausweis End­energie­verbrauch 70 kWh/(m²*a),,B,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116673586,Tiergarten,no_information,1,1038,2020,30,947€,+91€,inkl.,2841,,,,Luxus,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/115451263,Mitte,no_information,2,1615.57,1959,50.31,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116055288,Tiergarten,mint_condition,2,1480,2013,66.2,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116673465,Mitte,no_information,3,2244,2019,76.6,1.94€,+307€,+0€,4000,,,,Gehobene Qualität,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/115063821,Tiergarten,no_information,4,2555,1910,140.16,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/115271972,Tiergarten,no_information,1,1095,1976,48.26,"950,24€","+97,76€",+47€,2850.72,,,,,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,"Verbrauchsausweis End­energie­verbrauch 126,4 kWh/(m²*a)",,D,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/115348565,Tiergarten,no_information,2,1265,1976,56.25,"1.100,25€","+111,75€",+53€,3300.75,,,,,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,"Verbrauchsausweis End­energie­verbrauch 126,4 kWh/(m²*a)",,D,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116674489,Tiergarten,no_information,2,1633,2020,60,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116663758,Kreuzberg,mint_condition,4,3295,2017,168.86,2.75€,+545€,in,3,100€,,Mint Condition,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"54,9 kWh/(m²*a)",,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116668897,Tiergarten,first_time_use,2,1368.17,2019,65.4,"1.171,97€","+130,80€","+65,40€",2344,,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"66,2 kWh/(m²*a)",B,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116453014,Charlottenburg,first_time_use,1,1300,2019,34.87,,,,,,,New,Gehobene Qualität,Underfloor Heating,Fernwärme Energieausweis liegt zur Besichtigung vor,liegt zur Besichtigung vor,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116453030,Charlottenburg,first_time_use,1,1300,2019,36.75,,,,,,,New,Gehobene Qualität,Underfloor Heating,Fernwärme Energieausweis liegt zur Besichtigung vor,liegt zur Besichtigung vor,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116671312,Tiergarten,well_kept,2,1683,2015,81,1.22€,+256€,in,"3645,00",120€,,Groomed,,District Heating,,liegt vor,Bedarfsausweis,69 kWh/(m²*a),,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116672464,Köpenick,mint_condition,1,969,2018,36,799€,+170€,+0€,2397,,,Mint Condition,Gehobene Qualität,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116669149,Mitte,first_time_use,2,1784,2019,80,1.50€,+284€,in,4500,,2019,New,Gehobene Qualität,Underfloor Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,61 kWh/(m²*a),,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116453102,Charlottenburg,first_time_use,1,1300,2019,39.4,,,,,,,New,Gehobene Qualität,Underfloor Heating,Fernwärme Energieausweis liegt zur Besichtigung vor,liegt zur Besichtigung vor,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116452958,Charlottenburg,first_time_use,1,990,2019,25.85,,,,,,,New,Gehobene Qualität,Underfloor Heating,Fernwärme Energieausweis liegt zur Besichtigung vor,liegt zur Besichtigung vor,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116672081,Köpenick,first_time_use_after_refurbishment,3,1706.81,1870,104,"1.397,93€","+258,88€",in,3,,2019,After Renovation,Gehobene Qualität,District Heating,,laut Gesetz nicht erforderlich,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116453085,Charlottenburg,first_time_use,1,1300,2019,38.36,,,,,,,New,Gehobene Qualität,Underfloor Heating,Fernwärme Energieausweis liegt zur Besichtigung vor,liegt zur Besichtigung vor,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116458939,Prenzlauer,mint_condition,6,3739.46,1910,237,"3.239,46€",+250€,+250€,"9.718,00",,,Mint Condition,,Central Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"59,8 kWh/(m²*a)",,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116670774,Charlottenburg,mint_condition,2,1388,2020,53,1.20€,+189€,in,"3.597,00",,,Mint Condition,,Underfloor Heating,,laut Gesetz nicht erforderlich,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116668253,Mitte,first_time_use,2,1533,2019,65,1.30€,+233€,in,3900,,2020,New,Gehobene Qualität,Underfloor Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"66,7 kWh/(m²*a)",,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116665246,Kreuzberg,mint_condition,3,1883.27,2019,98.38,,,,,,,Mint Condition,,Central Heating,,liegt vor,Bedarfsausweis,61 kWh/(m²*a),B,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
